cod_munic,ano,cod_uf,nome_uf,pib,state.x,popdens,poprural,prefeito,govpt,poptot.y,ruralpc,hdi.2010.100,hdi.2000.100,pref.pt,organ,op,esq
3539806,2009,35,São Paulo,2275421.9,25,6081557,1620.4,PDT,0,104992,0.01543356,7.71,8.06,0,186,0,0.457579972183588
3541000,2005,35,São Paulo,1756558.21,25,1549091,0,PSDB,0,227817,0,7.54,7.96,0,168,0,0.096638655462185
3541406,2005,35,São Paulo,2530522.83,25,353.8796,4096,PTB,0,198398,0.02064537,8.06,8.46,0,350,0,0.513513513513513
3541406,2009,35,São Paulo,3621430.44,25,367.0254,4207.2,PTB,0,205768,0.02044633,8.06,8.46,0,336,0,0.895522388059702
3543303,2005,35,São Paulo,1137365.02,25,1098037,0,PV,0,108788,0,7.84,8.07,0,98,1,0.414383561643836
3543303,2009,35,São Paulo,1631338.63,25,1132597,0,PV,0,112212,0,7.84,8.07,0,105,0,0.540816326530612
3543402,2005,35,São Paulo,10077280.3,25,852.3419,1928,PSDB,0,554803,0.003475107,8,8.55,0,841,1,0.447397563676633
3543402,2009,35,São Paulo,14688064.04,25,913.6448,1740,DEM,0,594706,0.002925816,8,8.55,0,980,1,0.579510703363914
3543907,2005,35,São Paulo,3194773.2,25,355.5943,4633.5,PFL,0,177236,0.02614311,8.03,8.25,0,288,1,0.355555555555556
3543907,2009,35,São Paulo,4522812.71,25,370.0679,4547.5,PMDB,0,184450,0.02465438,8.03,8.25,0,296,1,0.349282296650718
3545209,2005,35,São Paulo,1555000.97,25,746.5823,916.5,PDT,0,99338,0.009226076,7.8,8.09,0,99,0,0.155038759689922
3545209,2009,35,São Paulo,2186611.92,25,783.7243,774.5,PDT,0,104280,0.007427119,7.8,8.09,0,98,0,0.488372093023256
3545803,2005,35,São Paulo,2507931.46,25,645.8473,1782.5,PSDB,0,175044,0.01018315,7.81,8.19,0,142,0,0.80952380952381
3545803,2009,35,São Paulo,3115531.06,25,660.5025,1479.7,PDT,0,179016,0.008265741,7.81,8.19,0,150,0,0.93348623853211
3547809,2005,35,São Paulo,11272305.8,25,3770972,0,PT,0,662869,0,8.15,8.35,1,796,1,0.337527757216876
3547809,2009,35,São Paulo,14709603.12,25,3832582,0,PT,0,673699,0,8.15,8.35,1,862,0,0.646389324960754
3548500,2005,35,São Paulo,14771672.18,25,1491738,1265,PMDB,0,418692,0.003021314,8.4,8.71,0,910,0,0.31047619047619
3548500,2009,35,São Paulo,22546133.9,25,1493754,488.2,PMDB,0,419258,0.001164438,8.4,8.71,0,873,0,0.797546012269939
3548708,2005,35,São Paulo,18329111.89,25,1793071,12521.5,PSB,0,734320,0.01705183,8.05,8.34,0,747,0,0.59265811587793
3548708,2009,35,São Paulo,28935767.28,25,1853906,12730.7,PT,0,759234,0.01676782,8.05,8.34,1,915,1,0.695686274509804
3548807,2005,35,São Paulo,8076924.34,25,9439.11,0,PTB,0,144711,0,8.62,9.19,0,245,1,0.436635944700461
3548807,2009,35,São Paulo,8920201.84,25,9676668,0,PTB,0,148353,0,8.62,9.19,0,288,1,0.289788408463661
3548906,2005,35,São Paulo,2921354.92,25,182.4899,9221.5,PT,0,207474,0.04444653,8.05,8.41,1,373,1,0.478971962616822
3548906,2009,35,São Paulo,4523692.7,25,192.6763,8946.7,PT,0,219055,0.04084225,8.05,8.41,1,402,1,0.341553637484587
3549805,2005,35,São Paulo,5245320.92,25,887.5942,23007.5,PPS,0,383391,0.06001054,7.97,8.34,0,626,1,0.570469798657718
3549805,2009,35,São Paulo,7879047.64,25,933.6511,24426.3,PSB,0,403285,0.06056833,7.97,8.34,0,662,1,0.822429906542056
3549904,2005,35,São Paulo,16527169.04,25,531.7557,9691.5,PSDB,0,584617,0.01657752,8.07,8.49,0,745,1,0.457481162540366
3549904,2009,35,São Paulo,22018042.8,25,564.7216,12167.9,PSDB,0,620860,0.01959846,8.07,8.49,0,784,0,0.765862377122431
3550308,2005,35,São Paulo,261455917.2,25,7128924,361173.5,PSDB,0,10843878,0.03330667,8.05,8.41,0,16818,0,0.372218284904323
3550308,2009,35,São Paulo,389317166.7,25,7344359,153260.3,DEM,0,11171578,0.01371877,8.05,8.41,0,18066,0,0.684453290367422
3551009,2005,35,São Paulo,1798505.64,25,2150.19,385,PSB,0,317998,0.001210699,7.68,7.98,0,411,0,0.56188605108055
3551009,2009,35,São Paulo,2898355.85,25,2228341,582.6,PSB,0,329556,0.001767833,7.68,7.98,0,442,0,0.795045045045045
3551702,2005,35,São Paulo,1889283.69,25,253.9613,2716,PSDB,0,102369,0.02653147,7.61,8.33,0,101,0,0.133333333333333
3551702,2009,35,São Paulo,4155643.43,25,269.2532,1582.4,PPS,0,108533,0.0145799,7.61,8.33,0,133,0,0.333333333333333
3552205,2005,35,São Paulo,9243590.75,25,1199087,6363,PSDB,0,540047,0.01178231,7.98,8.28,0,709,0,0.425837320574163
3552205,2009,35,São Paulo,14182597.39,25,1281821,6059.8,PSDB,0,577309,0.01049663,7.98,8.28,0,843,0,0.738095238095238
3552403,2005,35,São Paulo,4634895.62,25,1427146,2816.5,PT,0,219017,0.01285973,7.62,8,1,159,1,0.744186046511628
3552403,2009,35,São Paulo,6901888.24,25,1543362,2840.9,PT,0,236852,0.01199441,7.62,8,1,203,0,0.816717791411043
3552502,2005,35,São Paulo,4143232.03,25,1190796,8253,PT,0,245585,0.03360547,7.65,7.75,1,257,1,0.316949152542373
3552502,2009,35,São Paulo,5559876.39,25,1256333,9041.8,PT,0,259101,0.03489682,7.65,7.75,1,323,0,0.419932432432432
3552809,2005,35,São Paulo,3015795.62,25,10843.93,0,PSB,0,221086,0,7.69,8.09,0,153,1,0.489457831325301
3552809,2009,35,São Paulo,4035662.6,25,11763.78,0,PSB,0,239840,0,7.69,8.09,0,170,0,0.898580121703854
3554003,2005,35,São Paulo,1201599.25,25,191.6529,6441.5,PSDB,0,100378,0.06417243,7.52,7.94,0,131,0,0
3554003,2009,35,São Paulo,1898242.56,25,202.2648,5341.1,PSDB,0,105936,0.05041818,7.52,7.94,0,117,0,0.682242990654206
3554102,2005,35,São Paulo,4667498.28,25,418.2796,10165,PSDB,0,261426,0.0388829,8,8.37,0,300,0,0.465116279069767
3554102,2009,35,São Paulo,8324690.93,25,440.3723,6849,PMDB,0,275234,0.02488428,8,8.37,0,354,0,684
3556503,2005,35,São Paulo,942467.68,25,2845814,0,PT,0,99945,0,7.59,7.95,1,72,1,0.416666666666667
3556503,2009,35,São Paulo,1421193.98,25,3008542,0,PT,0,105660,0,7.59,7.95,1,63,1,0.271805273833671
3557006,2005,35,São Paulo,958360.87,25,557.8066,3674,PDT,0,102367,0.03589047,7.67,8.14,0,77,0,0.431818181818182
3557006,2009,35,São Paulo,1810173.41,25,585.8912,4051.6,PT,0,107521,0.03768194,7.67,8.14,1,95,0,0.827586206896552
4100400,2005,41,Paraná,480892.7,17,491.6249,3918,PMDB,0,95741,0.04092291,6.99,7.28,0,49,1,0.244897959183673
4100400,2009,41,Paraná,577882.26,17,522.2805,4234.8,PMDB,0,101711,0.04163561,6.99,7.28,0,74,0,0.627586206896552
4101408,2005,41,Paraná,1020912.67,17,204.8267,7199,PFL,0,114373,0.06294318,7.48,7.99,0,189,0,0.447098976109215
4101408,2009,41,Paraná,1511202.27,17,214.2055,6895.8,PMDB,0,119610,0.05765237,7.48,7.99,0,198,0,0.627659574468085
4101804,2005,41,Paraná,7082489.54,17,227.3698,8534.5,PSDB,0,106691,0.07999269,7.4,8.01,0,127,0,0.787610619469027
4101804,2009,41,Paraná,11962877.3,17,248.5658,8844.5,PMDB,0,116637,0.07582928,7.4,8.01,0,162,0,0.610309278350516
4104204,2005,41,Paraná,1114212.73,17,82.48951,16882,PSB,0,102580,0.164574,7.45,7.74,0,100,0,0.195121951219512
4104204,2009,41,Paraná,1341769.86,17,88.79243,17940.4,PMDB,0,110418,0.1624771,7.45,7.74,0,136,1,0.050420168067227
4104808,2005,41,Paraná,2917814.17,17,126.5152,16419,PPS,0,265787,0.06177503,7.82,8.1,0,337,0,0.347796143250689
4104808,2009,41,Paraná,4991769.9,17,134.2902,16197.4,PDT,0,282121,0.05741295,7.82,8.1,0,403,0,0.729433272394881
4105805,2005,41,Paraná,1173268.47,17,1001795,9060.5,PPS,0,198148,0.04572592,7.33,7.64,0,152,0,0.502890173410405
4105805,2009,41,Paraná,1866142.63,17,1061731,9615.3,PSC,0,210003,0.04578649,7.33,7.64,0,160,0,0.656301145662848
4106902,2005,41,Paraná,29672565.37,17,3837869,0,PSDB,0,1669611,0,8.23,8.56,0,3541,0,0.316221765913758
4106902,2009,41,Paraná,45762418.37,17,3989205,0,PSDB,0,1735448,0,8.23,8.56,0,3747,0,0.476075105996366
4108304,2005,41,Paraná,4940258.61,17,416.1319,2072.5,PDT,0,257316,0.008054299,7.51,7.88,0,306,0,0.854674796747967
4108304,2009,41,Paraná,6702200.02,17,414.5438,2115.3,PDT,0,256334,0.008252124,7.51,7.88,0,423,0,0.657492354740061
4109401,2005,41,Paraná,1765437.11,17,50.72753,13903.5,PP,0,161245,0.08622593,7.31,7.73,0,242,0,0.267857142857143
4109401,2009,41,Paraná,2424968.66,17,52.25837,14252.7,PP,0,166111,0.08580226,7.31,7.73,0,262,0,0.475409836065574
4113700,2005,41,Paraná,6115126.3,17,288.5707,13435,PT,0,476883,0.02817253,7.78,8.24,1,984,0,0.718678815489749
4113700,2009,41,Paraná,8884459.28,17,303.0052,13226.2,PP,0,500737,0.02641347,7.78,8.24,0,1088,0,0.840414507772021
4115200,2005,41,Paraná,4720673.29,17,662.8964,5551,PP,0,322865,0.01719294,8.08,8.41,0,463,0,0.482608695652174
4115200,2009,41,Paraná,7284400.55,17,719.0916,6251.8,PP,0,350235,0.0178503,8.08,8.41,0,704,0,0.624378109452736
4118204,2005,41,Paraná,4386354.12,17,161.9792,5038.5,PDT,0,133904,0.0376277,7.5,7.82,0,175,0,0.582278481012658
4118204,2009,41,Paraná,5443256.06,17,168.3324,5075.7,PDT,0,139156,0.03647489,7.5,7.82,0,248,0,0.708920187793427
4119152,2005,41,Paraná,1454940.35,17,1807.11,0,PRP,0,109997,0,7.51,8.15,0,95,0,0.356164383561644
4119152,2009,41,Paraná,2381652.85,17,1899259,0,PT,0,115606,0,7.51,8.15,1,104,1,0.668965517241379
4119905,2005,41,Paraná,3982072.54,17,142.4098,6910,PSDB,0,292614,0.02361473,7.63,8.04,0,490,0,0.514778325123153
4119905,2009,41,Paraná,5072748.79,17,149.8064,6891.6,PSDB,0,307812,0.02238899,7.63,8.04,0,508,0,0.681912681912682
4125506,2005,41,Paraná,6469185.42,17,247.5215,24134.5,PSDB,0,234263,0.1030231,7.58,7.96,0,224,0,0.512915129151292
4125506,2009,41,Paraná,11511811.12,17,272.8354,26682.1,PTB,0,258221,0.1033305,7.58,7.96,0,250,0,0.220253164556962
4127700,2005,41,Paraná,1537456.12,17,90.85805,11664,PP,0,108757,0.1072483,7.68,8.27,0,299,0,0.653198653198653
4127700,2009,41,Paraná,2426511.64,17,97.9132,11171.2,PP,0,117202,0.09531578,7.68,8.27,0,346,0,0.287769784172662
4202404,2005,42,Santa Catarina,5254644.89,23,550.4564,17055,PFL,0,285410,0.05975614,8.06,8.55,0,583,0,0.30622009569378
4202404,2009,42,Santa Catarina,7678830.19,23,586.8713,14807,DEM,0,304291,0.04866066,8.06,8.55,0,619,0,0.328947368421053
4204202,2005,42,Santa Catarina,2836978.07,23,263.9507,13896,PFL,0,165249,0.08409128,7.9,8.48,0,220,0,0.265682656826568
4204202,2009,42,Santa Catarina,4348897.69,23,287.3111,15112.8,DEM,0,179874,0.08401881,7.9,8.48,0,303,0,0.118320610687023
4204608,2005,42,Santa Catarina,2119593.46,23,769.4664,10022,PMDB,0,181364,0.05525904,7.88,8.22,0,237,1,0.008695652173913
4204608,2009,42,Santa Catarina,3190218.3,23,806.6109,4142.8,PSDB,0,190119,0.02179056,7.88,8.22,0,292,0,0.005763688760807
4205407,2005,42,Santa Catarina,6023013.89,23,565.2545,13047.5,PSDB,0,381778,0.03417562,8.47,8.75,0,1169,0,0.212534059945504
4205407,2009,42,Santa Catarina,8287889.98,23,611.9966,15381.5,PMDB,0,413348,0.03721198,8.47,8.75,0,1385,0,0.302583025830258
4208203,2005,42,Santa Catarina,6031127.35,23,573.8537,7732,PT,0,165434,0.04673767,7.95,8.25,1,238,1,0.491803278688525
4208203,2009,42,Santa Catarina,10870485.75,23,623.6342,9482.4,PP,0,179785,0.052743,7.95,8.25,0,308,0,0.3
4208906,2005,42,Santa Catarina,3422838.59,23,237.6177,11244,PL,0,125806,0.0893757,8.03,8.5,0,260,0,0.723756906077348
4208906,2009,42,Santa Catarina,4697089.95,23,263.7847,10504,DEM,0,139660,0.07521123,8.03,8.5,0,334,0,0.723320158102767
4209102,2005,42,Santa Catarina,9071455.27,23,419.5395,16024.5,PSDB,0,472446,0.03391816,8.09,8.57,0,547,0,412
4209102,2009,42,Santa Catarina,13345174.94,23,449.9754,17138.5,PT,0,506720,0.03382243,8.09,8.57,1,650,1,0.518787878787879
4209300,2005,42,Santa Catarina,1764388.12,23,59.7396,3445,PFL,0,157205,0.02191406,7.7,8.13,0,257,0,125
4209300,2009,42,Santa Catarina,2376554.34,23,59.59444,2921,PP,0,156823,0.01862609,7.7,8.13,0,331,0,0.738636363636364
4211900,2005,42,Santa Catarina,755617.33,23,303.7914,3423.5,PMDB,0,120038,0.02852014,7.57,8.16,0,121,0,0.644736842105263
4211900,2009,42,Santa Catarina,1693864.19,23,338.81,2299.9,PMDB,0,133875,0.01717946,7.57,8.16,0,137,0,0.412698412698413
4216602,2005,42,Santa Catarina,2445251.72,23,1274032,2413,PSDB,0,191682,0.01258856,8.09,8.49,0,236,1,0.088235294117647
4216602,2009,42,Santa Catarina,4193678.74,23,1370395,2480.2,PSB,0,206180,0.01202929,8.09,8.49,0,289,0,0.062953995157385
4300604,2005,43,Rio Grande do Sul,788897.8,22,2661875,846.3333,PTB,0,189821,0.004458586,6.99,7.68,0,124,1,0.224252491694352
4300604,2009,43,Rio Grande do Sul,1187823.95,22,2727532,1041,PTB,0,194503,0.005352103,6.99,7.68,0,115,0,0.396688264938805
4301602,2005,43,Rio Grande do Sul,909794.93,22,28.77211,20251.5,PT,0,117781,0.171942,7.4,8.02,1,214,0,0.073359073359073
4301602,2009,43,Rio Grande do Sul,1165896.54,22,28.57913,19271.1,PT,0,116991,0.1647229,7.4,8.02,1,236,1,0.212328767123288
4302105,2005,43,Rio Grande do Sul,1914715.39,22,362.6167,8936.5,PMDB,0,99382,0.08992071,7.78,8.7,0,312,0,0.013157894736842
4302105,2009,43,Rio Grande do Sul,2591081.5,22,385.6657,8352.9,PT,0,105699,0.07902534,7.78,8.7,1,309,1,0
4303103,2005,43,Rio Grande do Sul,1956142.17,22,2565337,0,PT,0,112921,0,7.57,8.13,1,100,1,0.107142857142857
4303103,2009,43,Rio Grande do Sul,3224373.71,22,2662706,0,PSB,0,117207,0,7.57,8.13,0,110,1,0.170053475935829
4304606,2005,43,Rio Grande do Sul,8868100.08,22,2402514,0,PSDB,0,314960,0,7.5,8.15,0,308,1,0.249326145552561
4304606,2009,43,Rio Grande do Sul,16444476.11,22,2456627,0,PT,0,322054,0,7.5,8.15,1,334,1,0.326596604688763
4305108,2005,43,Rio Grande do Sul,8294152.04,22,240.8703,21593.5,PMDB,0,397992,0.05425612,7.82,8.57,0,681,0,0.13125
4305108,2009,43,Rio Grande do Sul,12509581.94,22,259.0619,17245.9,PMDB,0,428050,0.04028945,7.82,8.57,0,789,0,0.481693363844394
4309209,2005,43,Rio Grande do Sul,3547232.34,22,526.7433,16327,PT,0,244145,0.06687419,7.36,8.11,1,196,1,0.503942652329749
4309209,2009,43,Rio Grande do Sul,5628742.56,22,546.6182,13000.6,PT,0,253357,0.05131336,7.36,8.11,1,245,1,0.19723865877712
4309308,2005,43,Rio Grande do Sul,1213794.25,22,251.3775,2246.5,PMDB,0,94756,0.02370826,7.3,8.15,0,97,0,0.306818181818182
4309308,2009,43,Rio Grande do Sul,1945150.1,22,252.3273,2162.9,PTB,0,95114,0.02274008,7.3,8.15,0,108,0,0.720720720720721
4313409,2005,43,Rio Grande do Sul,3838604.99,22,1061415,4169,PMDB,0,237567,0.01754873,7.47,8.09,0,301,0,0.032738095238095
4313409,2009,43,Rio Grande do Sul,4499416.12,22,1066321,4141,PT,0,238665,0.01735068,7.47,8.09,1,389,1,0.004175365344468
4314100,2005,43,Rio Grande do Sul,2398870.87,22,225.4752,4703.5,PDT,0,176642,0.0266273,7.76,8.04,0,282,0,0.133771929824561
4314100,2009,43,Rio Grande do Sul,3728977.52,22,233.8321,4711.1,PDT,0,183189,0.02571716,7.76,8.04,0,415,0,0.307475317348378
4314407,2005,43,Rio Grande do Sul,2629071.89,22,202.2981,22085,PPS,0,325717,0.06780426,7.39,8.16,0,493,0,0.288640595903166
4314407,2009,43,Rio Grande do Sul,3847927.93,22,203.5689,22091.4,PP,0,327763,0.06740053,7.39,8.16,0,511,0,0.516360734237829
4314902,2005,43,Rio Grande do Sul,28132954.69,22,2788446,53171.56,PPS,0,1384971,0.03839182,8.05,8.65,0,2912,1,0.172401560837176
4314902,2009,43,Rio Grande do Sul,37787913.24,22,2827715,63828,PMDB,0,1404475,0.04544616,8.05,8.65,0,3091,1,0.307325789160214
4315602,2005,43,Rio Grande do Sul,3015264.95,22,70.81913,7563.5,PMDB,0,191886,0.03941663,7.44,7.93,0,223,0,0.005434782608696
4315602,2009,43,Rio Grande do Sul,6280858.22,22,72.39653,7745.5,PMDB,0,196160,0.03948562,7.44,7.93,0,223,0,0.017241379310345
4316808,2005,43,Rio Grande do Sul,2849687.56,22,154.0791,13516.5,PSDB,0,113003,0.1196119,7.73,8.17,0,401,0,0.457142857142857
4316808,2009,43,Rio Grande do Sul,4378957.19,22,159938,13252.9,PTB,0,117300,0.112983,7.73,8.17,0,432,0,0.790645879732739
4316907,2005,43,Rio Grande do Sul,2347704.63,22,141.6136,12800.5,PT,0,252321,0.05073101,7.84,8.45,1,474,1,0.430599369085173
4316907,2009,43,Rio Grande do Sul,3457584.68,22,145.5243,12708.9,PMDB,0,259289,0.04901442,7.84,8.45,0,446,0,0.450145772594752
4318705,2005,43,Rio Grande do Sul,2286853.16,22,1983852,754,PT,0,203817,0.003699397,7.39,8.05,1,291,1,0.019529006318208
4318705,2009,43,Rio Grande do Sul,3302152.98,22,2063823,835.6,PT,0,212033,0.003940896,7.39,8.05,1,370,1,0.086484312148029
4320008,2005,43,Rio Grande do Sul,1504532.72,22,2175548,711.5,PMDB,0,126854,0.00560881,7.26,8.06,0,110,1,0.002369668246446
4320008,2009,43,Rio Grande do Sul,1767158.55,22,2231834,530.3,PT,0,130136,0.004074968,7.26,8.06,1,124,1,0.251101321585903
4322400,2005,43,Rio Grande do Sul,1650589.77,22,22.12398,8206.5,PSDB,0,126186,0.06503495,7.44,7.88,0,153,0,0.18562874251497
4322400,2009,43,Rio Grande do Sul,2288915.59,22,22.0186,8053.3,PSDB,0,125585,0.06412629,7.44,7.88,0,153,0,0.263513513513513
4323002,2005,43,Rio Grande do Sul,1329721.12,22,155.9067,15126,PT,0,233407,0.06480525,7.17,8.08,1,222,1,0.458413926499033
4323002,2009,43,Rio Grande do Sul,1838203.9,22,159.1009,14573.2,PT,0,238189,0.06118334,7.17,8.08,1,212,1,0.557285180572852
5002704,2005,50,Mato Grosso do Sul,6945586.64,11,89.60996,9125,PMDB,1,725209,0.01258258,7.84,8.14,0,1200,1,0.610917537746806
5002704,2009,50,Mato Grosso do Sul,11645483.89,11,95.69797,10259.4,PMDB,0,774479,0.01324684,7.84,8.14,0,1226,1,0.253657109420714
5003702,2005,50,Mato Grosso do Sul,1807455.45,11,44.17071,15028.5,PT,1,180492,0.08326408,7.47,7.88,1,222,1,0.105263157894737
5003702,2009,50,Mato Grosso do Sul,3003284.19,11,47.21361,15034.5,PDT,0,192926,0.07792884,7.47,7.88,0,269,0,0.035851472471191
5103403,2005,51,Mato Grosso,7020652.83,12,157.1236,8560,PSDB,0,517222,0.01654995,7.85,8.21,0,735,1,0.189189189189189
5103403,2009,51,Mato Grosso,9816818.57,12,165.3564,9956.8,PSDB,0,544323,0.01829208,7.85,8.21,0,869,1,0.346091644204852
5107602,2005,51,Mato Grosso,2932535.67,12,41.55977,7918.5,PPS,0,172852,0.04581087,7.55,7.91,0,199,0,0.553571428571429
5107602,2009,51,Mato Grosso,4862344.21,12,45.91142,7542.1,PMDB,0,190951,0.03949757,7.55,7.91,0,241,0,0.45771144278607
5108402,2005,51,Mato Grosso,2018973.62,12,223.1867,3942.5,PPS,0,233947,0.01685211,7.34,7.9,0,146,1,0.058394160583942
5108402,2009,51,Mato Grosso,3000095.89,12,237.4195,3900.5,PR,0,248866,0.01567309,7.34,7.9,0,148,0,0.235955056179775
5200258,2005,52,Goiás,334997.02,8,703676,201,PFL,0,132562,0.001516272,6.86,7.17,0,78,1,0.321951219512195
5200258,2009,52,Goiás,548629.61,8,817.5545,231.4,PP,0,154015,0.001502451,6.86,7.17,0,68,0,0.300578034682081
5201108,2005,52,Goiás,2823515.55,8,333.6516,6888.5,PSB,0,311349,0.02212469,7.37,7.88,0,401,0,825
5201108,2009,52,Goiás,8109760.17,8,353.5958,6062.5,PT,0,329960,0.01837344,7.37,7.88,1,404,0,0.759336099585062
5201405,2005,52,Goiás,2229711.43,8,1421794,650.5,PFL,0,396025,0.001642573,7.18,7.64,0,175,0,0.531578947368421
5201405,2009,52,Goiás,4601372.93,8,1593066,494.9,PMDB,0,443731,0.001115315,7.18,7.64,0,216,0,0.682451253481894
5208707,2005,52,Goiás,13520904.08,8,1643025,6074.5,PMDB,0,1197504,0.005072634,7.99,8.32,0,1592,0,0.364835164835165
5208707,2009,52,Goiás,21386529.55,8,1757725,5173.3,PMDB,0,1281102,0.004038164,7.99,8.32,0,1706,0,0.57283950617284
5212501,2005,52,Goiás,1359672.94,8,39.8392,11322.5,PSDB,0,157807,0.07174903,7.01,7.56,0,141,0,0
5212501,2009,52,Goiás,2040827.86,8,43.21679,11646.9,PSDB,0,171186,0.06803652,7.01,7.56,0,174,0,0.573584905660377
5218805,2005,52,Goiás,2353796.17,8,17.48138,11676,PP,0,146488,0.07970618,7.54,8.07,0,122,0,0.180722891566265
5218805,2009,52,Goiás,4260318.27,8,20.33937,12638.4,DEM,0,170437,0.07415291,7.54,8.07,0,162,0,0.164383561643836
5221858,2005,52,Goiás,377773.82,8,1853849,0,PTB,0,113919,0,7.46,7.95,0,80,0,0.154929577464789
5221858,2009,52,Goiás,690698.12,8,2102018,0,PSDB,0,129169,0,7.46,7.95,0,74,0,0.805369127516778
5300108,2005,53,Distrito Federal,80526612.04,53,NA,NA,NA,NA,NA,NA,8.24,8.44,NA,3733,1,0.370630314482386
